@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.1_Qx0.31_Qy0.32_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/tracking/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.31_Qy0.32_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/tracking"
@ Date %s "29. April 2021, 14:33:05"
@ CG %le 0.00046117720371410305
@ QG %le -1.0915692265640113
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds"
*                 NAME                    S                COUNT               F1001W               FWSTD1               F1001R               F1001I               F1010W               FWSTD2               F1010R               F1010I                Q1001             Q1001STD                Q1010             Q1010STD            MDLF1001R            MDLF1001I            MDLF1010R            MDLF1010I
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.15L6.B1"          12869.02564                    1     0.02472543602396   5.874539652176e-10      0.0220871046578     -0.0111133700744    0.001143731128633   2.412717837825e-10   0.0004747238549824     0.00104055665685       1.941130664458    0.005304087768573      0.1815019703852     0.05939698941244                    0                    0                    0                    0
         "BPM.14L6.B1"          12922.47712                    1      0.0247411967914   6.003985527532e-10     0.02361080771619   -0.007393008701468    0.001150636359217   5.940894178474e-10    0.001070470422002  -0.0004219681347812       1.995431455344    0.005288889413256      0.9382889718048      0.0587066700844                    0                    0                    0                    0
         "BPM.13L6.B1"          12975.92861                    1     0.02473506924913   5.174228537934e-10     0.02317149304658   -0.008654799867795    0.001152843926217   1.986845417598e-10  -0.0004533990433029   -0.001059942652103        1.97740671011    0.005309487565495      0.6842465538412     0.05882695023813                    0                    0                    0                    0
         "BPM.12L6.B1"          13029.38009                    1     0.02475812698045   3.712894279381e-10     0.02396361434421   -0.006221739237739    0.001143844439932   3.925666654523e-10   -0.001022964213754   0.0005117854239256       2.011924619709    0.005278642608017      0.4252864211783     0.05992244719493                    0                    0                    0                    0
         "BPM.11L6.B1"          13082.83158                    1     0.02475990892751   1.980830413357e-10     0.02287854618094   -0.009467059456087    0.001143378652362   7.395192661355e-11   0.0005578094105012   0.0009980798586456       1.965767752084    0.005303778164518      0.1685383825114     0.05980774826633                    0                    0                    0                    0
         "BPM.10L6.B1"          13134.67226                    1     0.02475989761135   2.280181523632e-10      0.0244402806553   -0.003965502643384    0.001143372062605   2.880754858916e-10   0.0009721501322153  -0.0006018503086137       2.043016361322    0.005303732061981      0.9098827943029     0.05980808093044                    0                    0                    0                    0
          "BPM.9L6.B1"          13173.73925                    1     0.02475989668945   2.323244475378e-10     0.02459550601063   -0.002848432578341    0.001143370381696   1.124699551283e-10  -0.0005230223473889   -0.001016731751187       2.058217527521    0.005303682314516      0.6729844836793      0.0598079390015                    0                    0                    0                    0
          "BPM.8L6.B1"          13214.20424                    1     0.02475989765005   2.254596558686e-10     0.02235282662224     0.01064911609652    0.001143370164409   2.409124315636e-10  -0.0005433287645065    0.001006026434305      0.1483619932303    0.005303665175154      0.3281299624213     0.05980778636677                    0                    0                    0                    0
        "BPMYA.5L6.B1"          13311.29423                    1     0.02475989844959   2.411338902133e-10     0.02198200913303    -0.01139490437474    0.001143371068619   5.765588711141e-10      0.0011380495452  -0.0001101845416824       1.937104457308    0.005303692041396      0.9825962209422     0.05980753112897                    0                    0                    0                    0
        "BPMYB.4L6.B1"          13347.69423                    1     0.02475989936601   2.445778838361e-10     0.02234198119724    -0.01067185517129    0.001143370521332   5.795523609986e-10    0.001089554068779  -0.0003466526795743       1.947990637717    0.005303693621872      0.9490023651868     0.05980807175757                    0                    0                    0                    0
       "BPMSX.B4L6.B1"          13383.23473                    1     0.02475987889286   6.475577608858e-09     0.02095551928051    -0.01318779035597    0.001143329174662   4.027817074545e-08   0.0009741780688441  -0.0005984803186534       1.909252830301     0.00530291949134       0.910429117256     0.05980392399349                    0                    0                    0                    0
       "BPMSX.A4L6.B1"          13383.81973                    1     0.02475990051052    2.45929364848e-10     0.02092771995758    -0.01323190124917    0.001143371196387   3.416815525645e-10    0.000971510995673    -0.00060287982054       1.908550119447    0.005303671698293      0.9097144681581     0.05980766359935                    0                    0                    0                    0
        "BPMSE.4L6.B1"          13476.94473                    1     0.02475990001335   2.593804214379e-10      0.0155392868144    -0.01927649381943    0.001143370896404   3.459054940909e-10   0.0001523118137241   -0.001133180532017       1.798922260537     0.00530367149129       0.769664847606     0.05980771934048                    0                    0                    0                    0
        "BPMSA.4R6.B1"          13568.51473                    1     0.02475990002147   2.769552507173e-10     0.01679057710898    -0.01819695494913     0.00114337129792    1.94760805079e-10  -0.0009233801125542  -0.0006742900656588       1.821199320695    0.005303679220862      0.5991391906825     0.05980768937831                    0                    0                    0                    0
       "BPMSI.A4R6.B1"          13661.77473                    1     0.02475987191798   9.399885762343e-09     0.02304308285341   -0.009059116403128    0.001143387961795    5.33564531618e-08    -0.00105384120768   0.0004435704455581       1.971696198394    0.005303136320029       0.435687062969     0.05980937402562                    0                    0                    0                    0
       "BPMSI.B4R6.B1"          13662.40973                    1     0.02475990134111   3.807330053894e-10     0.02306700301409   -0.008998115712161    0.001143371408924   1.508099026526e-09    -0.00105138766665   0.0004493129790707       1.972579277784    0.005303649795103      0.4348196218916     0.05980759929297                    0                    0                    0                    0
        "BPMYA.4R6.B1"          13691.29423                    1     0.02475989918332   3.251016596945e-10     0.02389062969787   -0.006503108503422    0.001143371008897   1.795084779436e-09  -0.0009254917441563    0.000671388334338       2.008006907875    0.005303690133571      0.3992849793395     0.05980765329743                    0                    0                    0                    0
        "BPMYB.5R6.B1"          13727.69423                    1     0.02475990004996   2.594937495144e-10     0.02365074349874    -0.00732768602226    0.001143370954661   3.110994878908e-10  -0.0007342208722353   0.0008764798062349       1.996432443646    0.005303683567964      0.3602308388926     0.05980776007582                    0                    0                    0                    0
          "BPM.8R6.B1"          13823.42122                    1     0.02475989822187   2.849331470216e-10    0.003121711131334    -0.02456231828573    0.001143369215028   1.557111916584e-10   0.0009758218679394  -0.0005958731777191       1.614703927855    0.005303633018461      0.9108572197749     0.05980758391549                    0                    0                    0                    0
          "BPM.9R6.B1"          13862.48821                    1       0.024759899253   3.245384105491e-10    0.006102198274001    -0.02399616192735     0.00114336911959   4.384591209186e-10     -0.0009703555325  -0.0006047338953446       1.655617032541    0.005303618616755      0.5874774915572     0.05980745491577                    0                    0                    0                    0
         "BPM.10R6.B1"           13902.9532                    1     0.02475990629526   2.947705780775e-10   -0.001630460677994    -0.02470616436697    0.001143370746911   2.099993013408e-10  -0.0004934218344008     0.00103142210478       1.550528858067    0.005303622000463      0.3203507077658     0.05980715657553                    0                    0                    0                    0
         "BPM.11R6.B1"          13954.79389                    1     0.02475822540446   2.660255053955e-10    0.004655070960373    -0.02431666176784    0.001136855088726   3.702384615379e-10    0.000980941890441   0.0005746237902667       1.635637279553    0.005309004013671      0.0841618664586     0.06003966519627                    0                    0                    0                    0
         "BPM.12R6.B1"          14009.52037                    1     0.02475870491068   3.313644716266e-10    0.000900330101213    -0.02474232961067      0.0011354027676   1.499632078906e-10   0.0006290344001837   -0.000945227574745       1.584656490536    0.005295498661325      0.8417035976921     0.06014298563665                    0                    0                    0                    0
         "BPM.13R6.B1"          14062.97186                    1      0.0247610784205   4.510951611172e-10    0.004165135117662    -0.02440824971189     0.00112389619553   4.641277779421e-10  -0.0009896254859455  -0.0005327138593041       1.628919765889    0.005289831579855      0.5773928881314     0.06062051728044                    0                    0                    0                    0
         "BPM.14R6.B1"          14116.42334                    1     0.02475866145776   5.820823557856e-10    0.001551483336413    -0.02471000236011    0.001123582427905    2.65384443281e-10  -0.0004510883010607    0.001029056274916       1.593443833254    0.005301140323058      0.3150958909341     0.06044917124264                    0                    0                    0                    0
         "BPM.15R6.B1"          14169.87483                    1     0.02475977424323   4.719207669247e-10    0.004594532095065    -0.02432974918497    0.001129310294155   5.359540014806e-10    0.001007524255906    0.000510133917952       1.634802756044    0.005301111814616     0.07444025769443     0.06014224605653                    0                    0                    0                    0
         "BPM.16R6.B1"          14223.32631                    1      0.0247594552103   2.911977010144e-10   0.0008009424954436     -0.0247464969931     0.00113039871645   1.971170325747e-10   0.0005037448983228    -0.00101194976929       1.583315820464    0.005312106196062      0.8218027429177     0.06004938139989                    0                    0                    0                    0
         "BPM.17R6.B1"          14276.77779                    1     0.02475488438708   2.437419981796e-10    0.006039771935107    -0.02400677937562    0.001143085110147   2.599370477001e-10   -0.001092457419217  -0.0003364228830496       1.654766200206    0.005320278881583      0.5464093321702     0.05934877289989                    0                    0                    0                    0
         "BPM.18R6.B1"          14330.22928                    1     0.02475753896063   2.927817353939e-10    0.003135657113768    -0.02455816340552     0.00114399339759   2.542141042856e-10    -0.00026649559908    0.001112520107414       1.614897462022     0.00530543555388       0.286823054512      0.0595180717339                    0                    0                    0                    0
         "BPM.19R6.B1"          14383.68076                    1      0.0247563763466   2.555435655071e-10    0.006002424106952     -0.0240176825413    0.001139974439946   2.805621565044e-10    0.001089721350566   0.0003347373624974       1.654242133158    0.005305491266898      0.0473342611733     0.05979475328528                    0                    0                    0                    0
         "BPM.20R6.B1"          14437.13225                    1     0.02475607679509   3.294578695297e-10    0.002542206443507    -0.02462520100797    0.001139339893214   2.082222384145e-10   0.0003007420952375   -0.001098931109952       1.606847248681       0.005296497498      0.7908706838535     0.05988547307552                    0                    0                    0                    0
         "BPM.21R6.B1"          14490.58373                    1     0.02476287559709   4.691079640499e-10    0.007865257814031    -0.02348058192115     0.00112611341129   4.319760806818e-10   -0.001120618968407  -0.0001111059977462       1.680377817806    0.005285792103387      0.5146585355029     0.06082321134471                    0                    0                    0                    0
         "BPM.22R6.B1"          14544.03522                    1      0.0247601211288   5.558759094481e-10    0.004665382951979    -0.02431661572308    0.001124727735301   2.982316153297e-10  -6.943003234695e-05    0.001122582713729       1.635773895097    0.005304051903588      0.2592919910436     0.06064934155213                    0                    0                    0                    0
         "BPM.23R6.B1"           14597.4867                    1     0.02476099748388   4.282771514562e-10    0.007994632608976    -0.02343486389643    0.001126807755012   4.166124568568e-10    0.001115814177477   0.0001570173178237       1.682226796384    0.005304267166697     0.02220402241069     0.06045745374332                    0                    0                    0                    0
         "BPM.24R6.B1"          14650.93818                    1     0.02476211717482   2.705841806356e-10    0.004947870798527    -0.02426274966983    0.001126989853831   2.389151080523e-10   0.0001496471606782   -0.001117010231797        1.63964943064    0.005310645383991      0.7695962421814     0.06035712824397                    0                    0                    0                    0
         "BPM.25R6.B1"          14704.38967                    1     0.02475361036956   2.257855247355e-10    0.009235688513414    -0.02296613341447    0.001140198267385   1.748717950403e-10   -0.001140189722606   4.414228221753e-06        1.70010995186    0.005323280769318      0.4983479456967     0.05931969677547                    0                    0                    0                    0
         "BPM.26R6.B1"          14757.84115                    1     0.02475638575905   3.113404741002e-10    0.005937177296514    -0.02403390441856    0.001141755277454   2.676851919626e-10   3.752712835655e-05    0.001141138391359       1.653335876539    0.005302844589849      0.2442602330389      0.0594891323732                    0                    0                    0                    0
         "BPM.27R6.B1"          14811.29264                    1     0.02475605192471   2.705030521882e-10    0.009209252237639    -0.02297937727882    0.001140913584844   2.369374074831e-10    0.001139752373543   5.146197706493e-05        1.69971272956    0.005302166587949    0.007166373068146     0.05959890588341                    0                    0                    0                    0
         "BPM.28R6.B1"          14864.74412                    1     0.02475443046053   3.363220419727e-10     0.00636285014791    -0.02392270815398    0.001141102882866   2.435965637649e-10   2.612606678737e-05   -0.001140803759601       1.659266442973    0.005297757576828      0.7520809293335      0.0596958984082                    0                    0                    0                    0
         "BPM.29R6.B1"           14918.1956                    1     0.02476460167913   4.801243715335e-10     0.01060050280258      -0.022381126796    0.001128190335231   4.282689557132e-10   -0.001120001707708   0.0001356820077899       1.720125731646    0.005283180104372      0.4798153902838     0.06083170737324                    0                    0                    0                    0
         "BPM.30R6.B1"          14971.64709                    1      0.0247638804483   4.555255600394e-10     0.00721725824269    -0.02368883615368    0.001127209663321   2.615441770729e-10   0.0001548600728498    0.001116521375936       1.671205549781    0.005308585047096      0.2275922704245     0.06075437664153                    0                    0                    0                    0
         "BPM.31R6.B1"          15025.09857                    1     0.02476389299578   3.134683083196e-10     0.01046439711785    -0.02244430416088    0.001127228199599   2.701134904716e-10    0.001125160069081  -6.825124847847e-05       1.718103772241    0.005308554031234      0.9883032747716     0.06075347832318                    0                    0                    0                    0
         "BPM.32R6.B1"          15078.55006                    1     0.02476602912662   2.790868221508e-10    0.007842367841639    -0.02349156157724    0.001126624142679   2.343839821775e-10  -0.0001010580670062   -0.001122082539727       1.680038378541     0.00531072972079      0.7341785035366     0.06065704373525                    0                    0                    0                    0
         "BPM.33R6.B1"          15132.00154                    1     0.02475426741004    2.88242276146e-10     0.01186414284471    -0.02172592620737    0.001139051437785   2.374889521912e-10   -0.001111156164597   0.0002505397289828       1.739311982345    0.005327158985678      0.4637405650127     0.05945083396316                    0                    0                    0                    0
         "BPM.34R6.B1"          15185.45302                    1     0.02475478839885   3.487462045124e-10    0.008413458869018    -0.02328117820324    0.001139919554695   2.450525956581e-10   0.0002554122497714    0.001110937070154       1.688239494054    0.005300679524778      0.2135901717102     0.05954352585731                    0                    0                    0                    0
         "BPM.33L7.B1"          15238.90451                    1     0.02475582335832    2.97063026848e-10     0.01165479868189     -0.0218407064408    0.001141044021116   2.603971317774e-10    0.001128077336884   -0.000171531280339       1.736093738211    0.005299380957968      0.9739589346731     0.05944906211591                    0                    0                    0                    0
         "BPM.32L7.B1"          15292.35599                    1     0.02475578275968   2.513922196406e-10    0.009238870764557    -0.02296719501899    0.001141117993732   2.260211845016e-10  -0.0002194804859931   -0.001119811855575       1.700144410778    0.005301517880844      0.7177046273225     0.05945598459443                    0                    0                    0                    0
         "BPM.31L7.B1"          15345.80748                    1     0.02476955914694    2.92630200109e-10     0.01311266368915    -0.02101402177854    0.001128961757412   2.449823977179e-10    -0.00106695628741    0.000368997195725       1.758682062284    0.005282903392681      0.4460797503398     0.06070440475249                    0                    0                    0                    0
         "BPM.30L7.B1"          15399.25896                    1     0.02476716397651   3.131811604117e-10    0.009634090936226    -0.02281658833551    0.001127255204653   2.804023882002e-10   0.0003626490222993    0.001067328432603       1.705842232431    0.005308349370867      0.1974607796733     0.06054575465429                    0                    0                    0                    0
         "BPM.29L7.B1"          15452.71045                    1     0.02476443844835   2.546873132609e-10     0.01287702340617    -0.02115324277407    0.001124786419938   2.116462608063e-10     0.00108759276623  -0.0002868561753252       1.754995054024    0.005311827044212      0.9569678464436     0.06074663759657                    0                    0                    0                    0
         "BPM.28L7.B1"          15506.16193                    1     0.02476448918274   1.939452927001e-10     0.01066134315128    -0.02235208461627    0.001124662015616    1.82130446243e-10  -0.0003449042121777   -0.001070469865896       1.721034160118    0.005307520998969      0.6989391401438     0.06073100610355                    0                    0                    0                    0
         "BPM.27L7.B1"          15559.61341                    1     0.02474936828059   1.871056651475e-10     0.01423386843406    -0.02024668416531    0.001135943861169   1.645786859988e-10   -0.001031796040639   0.0004751477520184       1.776993610065    0.005327361563668      0.4304210538011      0.0594413532461                    0                    0                    0                    0
         "BPM.26L7.B1"           15613.0649                    1     0.02475149173136   2.510600418437e-10     0.01076025516853    -0.02229020528474    0.001137546596751   1.976950300556e-10   0.0004610524171319    0.001039924482084       1.722596945403    0.005300853194898      0.1832019884844      0.0595959965133                    0                    0                    0                    0
         "BPM.25L7.B1"          15666.51638                    1      0.0247556521832   2.516166498189e-10     0.01403669582689    -0.02039150522347    0.001140861683039   2.207781230582e-10    0.001071444785011  -0.0003918819369391       1.773696551006    0.005295968263079      0.9422357531846     0.05928794667915                    0                    0                    0                    0
         "BPM.24L7.B1"          15719.96787                    1     0.02475208261393   3.118403294643e-10     0.01200450995329    -0.02164618521838    0.001142630746419   2.160553520802e-10  -0.0004621130719828   -0.001045015086669       1.741488113223     0.00530135477099       0.682316830316      0.0593715654272                    0                    0                    0                    0
         "BPM.23L7.B1"          15773.41935                    1     0.02476769542167   4.573686508059e-10     0.01535801340691    -0.01943116467672    0.001132900953074   4.069494279876e-10  -0.0009690507263298   0.0005868605109194       1.795712915885    0.005280381805601      0.4124780348401     0.06064969413994                    0                    0                    0                    0
         "BPM.22L7.B1"          15826.87083                    1     0.02476590919208   5.022474429336e-10     0.01191811830989     -0.0217096456457    0.001131459532445   2.725865436336e-10   0.0005638898320384   0.0009809326841764        1.74005542055    0.005307542968227      0.1666190119608     0.06050055942176                    0                    0                    0                    0
         "BPM.21L7.B1"          15880.32232                    1     0.02476013326941   3.298765530852e-10     0.01520381348336    -0.01954247310557    0.001127548809748   3.111785246023e-10    0.001007249721633  -0.0005067685039881       1.793152265388    0.005314112004011      0.9238908609256     0.06093044363816                    0                    0                    0                    0
         "BPM.20L7.B1"           15933.7738                    1     0.02476417678519   1.928203480377e-10     0.01400000732806    -0.02042704693935    0.001125408719282   1.481674903064e-10  -0.0005956876749575   -0.000954830340605       1.773017768031    0.005305503234142       0.659854223338     0.06086079471759                    0                    0                    0                    0
         "BPM.19L7.B1"          15987.22529                    1     0.02474735186652   1.838852056532e-10     0.01702946816337    -0.01795629801707     0.00113309334368   1.946355133429e-10  -0.0008696196964076   0.0007264035442589       1.825767486369    0.005328551741646      0.3884359002797     0.05961419750793                    0                    0                    0                    0
         "BPM.18L7.B1"          16040.67677                    1      0.0247485304235   2.271357821739e-10     0.01312136290321    -0.02098379359613    0.001134158649911   1.756220525493e-10   0.0007121931925179   0.0008826645453965       1.758997344034    0.005300765680803      0.1416529799694     0.05976194989356                    0                    0                    0                    0
         "BPM.17L7.B1"          16094.12825                    1      0.0247568884251   2.477612435263e-10     0.01662069474354    -0.01834818875898    0.001138564569707   2.640426967027e-10   0.0009182119481187  -0.0006732132631827       1.818134012901    0.005291481347251      0.8974454450248     0.05917620731311                    0                    0                    0                    0
         "BPM.16L7.B1"          16147.57974                    1     0.02475238243298    3.26744486808e-10     0.01555177255922    -0.01925676001758    0.001141150303921   1.998843934462e-10   -0.000773257898827  -0.0008392235923992       1.799220275926    0.005304028247408       0.630197348803      0.0592344900178                    0                    0                    0                    0
         "BPM.15L7.B1"          16201.03122                    1     0.02476955291843   4.651285335359e-10     0.01807575146687     -0.0169351102945    0.001135685395236   4.030076400469e-10  -0.0007223142097838   0.0008763809099335       1.845473592152    0.005280467522896       0.358963253059     0.06037167984729                    0                    0                    0                    0
         "BPM.14L7.B1"          16254.48271                    1     0.02476907184585   4.859291203474e-10     0.01436684135395    -0.02017673882508    0.001135137409415   3.343010978787e-10   0.0008550533452165   0.0007466061311612       1.779001117818    0.005307630207699      0.1140031831426     0.06022912698655                    0                    0                    0                    0
         "BPM.13L7.B1"          16307.93419                    1     0.02475790581444   3.302206727152e-10     0.01801129971012    -0.01698667074706     0.00113104743936   3.284966952002e-10   0.0007580712172174   -0.000839402370564       1.844372496848    0.005319425320819      0.8651057834962     0.06094249098731                    0                    0                    0                    0
         "BPM.12L7.B1"          16361.38567                    1     0.02476287339347   2.200961001297e-10     0.01516723919623    -0.01957433916803     0.00112786063466   1.677440726055e-10  -0.0008823096856275  -0.0007025661747218       1.792499576323    0.005305148083895      0.6057675796599     0.06091354132037                    0                    0                    0                    0
         "BPM.11L7.B1"          16414.83716                    1     0.02474928385034   2.568088800401e-10      0.0155058847744    -0.01928975345793    0.001132195310963   2.533503281651e-10  -0.0006801940217096   0.0009050979587849        1.79845943082    0.005329559630724      0.3518391607078     0.05977625798393                    0                    0                    0                    0
         "BPM.10L7.B1"          16467.61985                    1     0.02474912926179   3.243294988289e-10    0.008181221550807    -0.02335780411669    0.001132001525593    4.47117602549e-10   0.0007874742899348    0.000813210733227       1.684943381874    0.005298731319658      0.1272941352496     0.05993571634987                    0                    0                    0                    0
          "BPM.9L7.B1"          16506.68684                    1     0.02474913017851   2.667982209916e-10    0.006090303431993    -0.02398807305098    0.001132002146247   2.468353825687e-10    0.001104550159459  -0.0002477858033591       1.655488477841    0.005298747121343      0.9628764554389     0.05993577092982                    0                    0                    0                    0
          "BPM.8L7.B1"          16547.15183                    1     0.02474912719348   2.224725926374e-10    -0.01431681402008    -0.02018782140682    0.001132001904332   2.726225976146e-10  -0.0003146107123404   -0.001087404437683       1.366673276743    0.005298774729993      0.7037140219541     0.05993600187136                    0                    0                    0                    0
          "BPM.7L7.B1"          16586.21782                    1     0.02474912577809   2.472661329535e-10    -0.01509025906777    -0.01961640405496    0.001132001992907    6.25757723941e-10   -0.001098266740768  -0.0002742966971505       1.353706533615    0.005298780569573      0.5378347687151     0.05993610833201                    0                    0                    0                    0
          "BPM.6L7.B1"          16621.03582                    1     0.02474912550133   5.537651912482e-10    -0.01184382549299    -0.02173115300144    0.001132001978713      2.717794958e-09   -0.000995794716357   0.0005383505945804       1.406000476286    0.005298763032948      0.4202466675776     0.05993621702882                    0                    0                    0                    0
        "BPMWC.6L7.B1"          16633.13832                    1     0.02474912566989   2.870568378112e-10   -0.006544643713337    -0.02386811387792    0.001132001995942   8.586495346863e-11  -0.0007727376473876   0.0008272273249401       1.483213761037    0.005298783770441      0.3688151491737     0.05993606354202                    0                    0                    0                    0
        "BPMWE.5L7.B1"          16710.19232                    1     0.02474912600756   2.798116309187e-10    -0.01663551818547    -0.01832426732065     0.00113200240061   1.535227903602e-09   0.0009723553802344   0.0005796157774904       1.326539570116    0.005298764863349     0.08537514832471     0.05993632535266                    0                    0                    0                    0
         "BPMW.5L7.B1"          16733.39732                    1     0.02474912533311   2.392579214163e-10    -0.02377712242288   -0.006867871143334     0.00113200208489   6.748281566983e-10    0.001119365525722  -0.0001686699143941       1.142179037051    0.005298791823427      0.9741720875295     0.05993605327057                    0                    0                    0                    0
        "BPMWE.4L7.B1"          16768.48232                    1     0.02474912740145    2.34288476715e-10    -0.02424069452818   -0.004990795119503    0.001132001510366   5.405554105724e-10   0.0009152774533726  -0.0006661040480426       1.116102897707    0.005298772245277      0.8980064133255     0.05993603574743                    0                    0                    0                    0
         "BPMW.4L7.B1"          16796.58732                    1     0.02474912610829   2.526187046514e-10    -0.02142203991031    -0.01239416996838    0.001132001836435   1.791900223907e-10    0.000484083899032   -0.001023274614358       1.223375774231    0.005298781763063      0.8186249788376     0.05993610152418                    0                    0                    0                    0
         "BPMW.4R7.B1"          16912.63432                    1     0.02474912715654   3.257067315654e-10    -0.02386261137038   -0.006564683815432    0.001132002017852   1.646281404758e-09   -0.001121120168132   0.0001565826843196       1.137931654631    0.005298771157168      0.4769229316021     0.05993595100968                    0                    0                    0                    0
        "BPMWE.4R7.B1"          16940.73932                    1     0.02474912547642   3.600151673905e-10    -0.02462503868966    0.002475213400975    0.001132002394404   1.062259848295e-09  -0.0008875147827079    0.000702671282615       1.014916246243    0.005298796182003      0.3926014620402     0.05993605466282                    0                    0                    0                    0
         "BPMW.5R7.B1"          16975.82432                    1     0.02474912575689   6.109822580134e-10     -0.0246851515156    0.001778347655017     0.00113200093928   2.817556392619e-09  -0.0005261175680981    0.001002310546222        1.02434747643    0.005298755427118      0.3262529298745     0.05993623621702                    0                    0                    0                    0
        "BPMWE.5R7.B1"          16999.02932                    1     0.02474912636985   3.185285236678e-10    -0.02377433041255   -0.006877533678988      0.0011320019024   3.650631284701e-10  -6.520624385361e-06    0.001131983122001       1.142314649379    0.005298785066962      0.2503962923749     0.05993610622133                    0                    0                    0                    0
         "BPMR.6R7.B1"          17078.24482                    1     0.02474912611223   2.820416588907e-10    -0.01772930459636    -0.01726820783546    0.001132002162592   6.584675871173e-10    0.001130063404295  -6.622385058764e-05       1.306036332426    0.005298780795776      0.9886288602601     0.05993608391012                    0                    0                    0                    0
        "BPM_A.7R7.B1"          17116.28082                    1     0.02474912562966   2.698174762667e-10    -0.02080614217261    -0.01340237543593    0.001132002220471   3.732863021182e-10   0.0006920319463592  -0.0008958352596152       1.239306995562    0.005298802426152      0.8529105816049     0.05993627123035                    0                    0                    0                    0
          "BPM.8R7.B1"          17155.34681                    1      0.0247491239746   3.325105428389e-10    -0.02425848823424   -0.004903558513919    0.001132002042577   6.709433469429e-11  -0.0007202999567778  -0.0008732677691656       1.114902444435    0.005298804123838      0.6389026865049     0.05993632834579                    0                    0                    0                    0
          "BPM.9R7.B1"           17194.4138                    1     0.02474912091592     3.6680570473e-10    -0.02266009794555     0.00995183134951    0.001132000439809   5.853459310846e-10  -0.0008227300578509   0.0007775218631243      0.9102552818922    0.005298773393347      0.3787078374737     0.05993636721603                    0                    0                    0                    0
         "BPM.10R7.B1"          17234.87878                    1     0.02474912034139   3.225215682823e-10    -0.02233469133347     0.01066210676701    0.001131999501728    2.77375673369e-10   0.0004199327909186    0.001051227531519      0.8997207937575    0.005298743160178      0.1891202846761     0.05993621087424                    0                    0                    0                    0
         "BPM.11R7.B1"          17287.66147                    1     0.02475549042008   3.293288092259e-10     -0.0207310252705     0.01352992598548    0.001128978980256    3.89249714854e-10     0.00105704007323  -0.0003965599846776      0.8553913980671    0.005295281525865      0.9409215933063     0.06011909324835                    0                    0                    0                    0
         "BPM.12R7.B1"          17342.38796                    1     0.02474765097303   5.156226579816e-10     -0.0210726971774     0.01297642717979    0.001126033183492   2.363343103981e-10  -0.0004029171456036   -0.001051479198131      0.8641604941625    0.005308693141912      0.6903251319866     0.06007403303249                    0                    0                    0                    0
         "BPM.13R7.B1"          17395.83944                    1     0.02474414022821   6.114704929295e-10    -0.01893338462182     0.01593108352862    0.001123956946067   6.747426707888e-10   -0.001052908321374   0.0003932725306878      0.8149248257086    0.005298746095257      0.4421886261647     0.06022172732539                    0                    0                    0                    0
         "BPM.14R7.B1"          17449.29093                    1     0.02476743480739   5.531107962781e-10    -0.02206360065821     0.01125270424978    0.001116145051735   2.199305521044e-10   0.0004527722205743     0.00102018483266      0.8909652611821    0.005271387271638      0.1831406642839     0.05994262402266                    0                    0                    0                    0
         "BPM.15R7.B1"          17502.74241                    1     0.02476339329263   5.279739378453e-10     -0.0203206149844      0.0141526765674    0.001117201924927   6.053403745731e-10   0.0009707843524933  -0.0005529176087043      0.8453396193902    0.005301375673245      0.9156965730516     0.05986672633909                    0                    0                    0                    0
         "BPM.16R7.B1"          17556.19389                    1     0.02476879552872   4.925866627649e-10    -0.02168003920306     0.01197786008006     0.00111956708894   2.378282852545e-10  -0.0005764284593456  -0.0009597711695468       0.879912289109    0.005292123289048      0.6625434035409     0.05983917293472                    0                    0                    0                    0
         "BPM.17R7.B1"          17609.64538                    1      0.0247729947141   3.206933264387e-10    -0.02005541645978     0.01454240481245    0.001121617373416   4.163345265326e-10  -0.0009695067879269   0.0005639876953558      0.8389897192805    0.005297502123108      0.4152820677808      0.0596837729682                    0                    0                    0                    0
         "BPM.18R7.B1"          17663.09686                    1     0.02474803116853   2.352308757498e-10    -0.02283441615352    0.009542247410659    0.001131547520704   1.232757680082e-10   0.0006533449309215   0.0009238723899163      0.9162573597045     0.00532717068675      0.1517201222714     0.05971877179039                    0                    0                    0                    0
         "BPM.19R7.B1"          17716.54835                    1     0.02475155172558   3.001640410677e-10    -0.02115671628426      0.0128465041506    0.001131158124407   3.929172841311e-10   0.0008567891225089   -0.000738533074387      0.8662459648604    0.005296195014633      0.8849366269139     0.05980238926778                    0                    0                    0                    0
