@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.1_Qx0.31_Qy0.32_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/tracking/hole_in_one_dir/trackone.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/tracking/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.31_Qy0.32_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/tracking"
@ Date %s "29. April 2021, 14:33:05"
@ DQMIN %le 0.001011079566612611
@ DQMINE %le 2.59394853956e-05
@ FILES %s ""
*                 NAME                    S                 DETC                DETCE                GAMMA               GAMMAE                  C11                  C12                  C21                  C22
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
          BPMWE.5R7.B1          16999.02932    0.002478272860557                    0       1.001241444386                    0     0.01394090129971     0.04902628775165    -0.04902628775165    -0.01394090129971
           BPMR.6R7.B1          17078.24482    0.002478273806129                    0        1.00124144486                    0     0.03379231915107     0.03471843354311    -0.03471843354311    -0.03379231915107
          BPM_A.7R7.B1          17116.28082    0.002478273181052                    0       1.001241444547                    0     0.02615079668861     0.03987782886595    -0.03987782886595    -0.02615079668861
            BPM.8R7.B1          17155.34681    0.002478272795034                    0       1.001241444353                    0     0.01181762276134     0.04914465509087    -0.04914465509087    -0.01181762276134
            BPM.9R7.B1           17194.4138    0.002478272387621                    0       1.001241444149                    0    -0.01812842735148     0.04788890371236    -0.04788890371236     0.01812842735148
           BPM.10R7.B1          17234.87878    0.002478271385727                    0       1.001241443646                    0    -0.02126213476187     0.04359602727818    -0.04359602727818     0.02126213476187
           BPM.11R7.B1          17287.66147    0.002478903611188                    0       1.001241760937                    0    -0.02861193038723     0.03887584624232    -0.03887584624232     0.02861193038723
           BPM.12R7.B1          17342.38796     0.00247819292056                    0       1.001241404267                    0    -0.02619106421372     0.04423054024493    -0.04423054024493     0.02619106421372
           BPM.13R7.B1          17395.83944    0.002477882992641                    0       1.001241248725                    0    -0.03040676799555     0.04146102220292    -0.04146102220292     0.03040676799555
           BPM.14R7.B1          17449.29093    0.002480191943157                    0       1.001242407507                    0    -0.02246752939942     0.04290766727608    -0.04290766727608     0.02246752939942
           BPM.15R7.B1          17502.74241      0.0024798017822                    0       1.001242211698                    0    -0.02986074812399     0.03832882599534    -0.03832882599534     0.02986074812399
           BPM.16R7.B1          17556.19389    0.002480290883688                    0       1.001242457162                    0    -0.02366876614681     0.04588917413851    -0.04588917413851     0.02366876614681
           BPM.17R7.B1          17609.64538    0.002480666619057                    0        1.00124264573                    0    -0.02744764846566      0.0432887071728     -0.0432887071728     0.02744764846566
           BPM.18R7.B1          17663.09686    0.002478175255247                    0       1.001241395401                    0    -0.01956072654701     0.04405158236956    -0.04405158236956     0.01956072654701
           BPM.19R7.B1          17716.54835    0.002478512766591                    0       1.001241564786                    0    -0.02732108027915     0.04044786545584    -0.04044786545584     0.02732108027915
           BPM.20R7.B1          17769.99983    0.002478306184797                    0        1.00124146111                    0    -0.02042867912222     0.04761414622747    -0.04761414622747     0.02042867912222
           BPM.21R7.B1          17823.45131    0.002477867413853                    0       1.001241240907                    0    -0.02434786435638     0.04479190990266    -0.04479190990266     0.02434786435638
           BPM.22R7.B1           17876.9028    0.002480490107239                    0       1.001242557145                    0    -0.01661460723178     0.04513337308589    -0.04513337308589     0.01661460723178
           BPM.23R7.B1          17930.35428    0.002480189807155                    0       1.001242406435                    0    -0.02578024431041      0.0417535988302     -0.0417535988302     0.02578024431041
           BPM.24R7.B1          17983.80577     0.00248021497315                    0       1.001242419065                    0    -0.01897682217476     0.04832974640215    -0.04832974640215     0.01897682217476
           BPM.25R7.B1          18037.25725    0.002480690941479                    0       1.001242657937                    0    -0.02172728987637     0.04606698873892    -0.04606698873892     0.02172728987637
           BPM.26R7.B1          18090.70874     0.00247798851147                    0       1.001241301681                    0    -0.01409855527026     0.04586457071571    -0.04586457071571     0.01409855527026
           BPM.27R7.B1          18144.16022    0.002478244472435                    0       1.001241430139                    0    -0.02349936118475     0.04318319913693    -0.04318319913693     0.02349936118475
           BPM.28R7.B1           18197.6117    0.002478420642676                    0       1.001241518552                    0     -0.0161544706122     0.04941773865093    -0.04941773865093      0.0161544706122
           BPM.29R7.B1          18251.06319    0.002478428116514                    0       1.001241522303                    0    -0.01898103381106     0.04712096194119    -0.04712096194119     0.01898103381106
           BPM.30R7.B1          18304.51467    0.002481244656977                    0       1.001242935828                    0    -0.01157417992258     0.04656782769229    -0.04656782769229     0.01157417992258
           BPM.31R7.B1          18357.96616    0.002481041439618                    0        1.00124283384                    0    -0.02107175860612     0.04454863224121    -0.04454863224121     0.02107175860612
           BPM.32R7.B1          18411.41764    0.002480659396982                    0       1.001242642106                    0    -0.01325445152034     0.05030952195805    -0.05030952195805     0.01325445152034
           BPM.33R7.B1          18464.86912    0.002480633781674                    0        1.00124262925                    0    -0.01625792673088     0.04805747680348    -0.04805747680348     0.01625792673088
           BPM.34R7.B1          18518.32061    0.002477790698276                    0       1.001241202406                    0   -0.009006877602264     0.04702345116751    -0.04702345116751    0.009006877602264
           BPM.33L8.B1          18571.77209    0.002477568948359                    0       1.001241091118                    0    -0.01861192367892     0.04571261243076    -0.04571261243076     0.01861192367892
           BPM.32L8.B1          18625.22358    0.002478120404509                    0       1.001241367874                    0    -0.01031144660299     0.05105239205147    -0.05105239205147     0.01031144660299
           BPM.31L8.B1          18678.67506    0.002477556605823                    0       1.001241084923                    0    -0.01342105971051     0.04877669452127    -0.04877669452127     0.01342105971051
           BPM.30L8.B1          18732.12654    0.002480328645983                    0       1.001242476113                    0   -0.006438751490028     0.04744132959334    -0.04744132959334    0.006438751490028
           BPM.29L8.B1          18785.57803     0.00248056143545                    0       1.001242592942                    0     -0.0160318508484     0.04682469902425    -0.04682469902425      0.0160318508484
           BPM.28L8.B1          18839.02951    0.002479793520541                    0       1.001242207552                    0   -0.007299861334031     0.05158526483863    -0.05158526483863    0.007299861334031
           BPM.27L8.B1            18892.481    0.002480371634705                    0       1.001242497688                    0    -0.01063354422216     0.04939070549348    -0.04939070549348     0.01063354422216
           BPM.26L8.B1          18945.93248    0.002477634495501                    0       1.001241124013                    0   -0.003841491736504     0.04763919533281    -0.04763919533281    0.003841491736504
           BPM.25L8.B1          18999.38397     0.00247767324657                    0       1.001241143461                    0    -0.01343294591392     0.04771411359936    -0.04771411359936     0.01343294591392
           BPM.24L8.B1          19052.83545    0.002478679855301                    0       1.001241648642                    0   -0.004289869616422     0.05198792515803    -0.05198792515803    0.004289869616422
           BPM.23L8.B1          19106.28693    0.002478090295519                    0       1.001241352763                    0   -0.007745843745985     0.04978731496341    -0.04978731496341    0.007745843745985
           BPM.22L8.B1          19159.73842     0.00248076662063                    0       1.001242695918                    0   -0.001257473774453     0.04778415757976    -0.04778415757976    0.001257473774453
           BPM.21L8.B1           19213.1899    0.002480786393106                    0       1.001242705841                    0    -0.01073389144111     0.04853842594919    -0.04853842594919     0.01073389144111
           BPM.20L8.B1          19266.64139    0.002479609848024                    0       1.001242115373                    0   -0.002358060674533     0.05213005897984    -0.05213005897984    0.002358060674533
           BPM.19L8.B1          19320.09287    0.002480178200712                    0        1.00124240061                    0   -0.005970438281847     0.04977969720781    -0.04977969720781    0.005970438281847
           BPM.18L8.B1          19373.54435    0.002477640283666                    0       1.001241126918                    0     0.00181419056978     0.04766320789322    -0.04766320789322    -0.00181419056978
           BPM.17L8.B1          19426.99584     0.00247753868444                    0       1.001241075929                    0    -0.00765733073811     0.04934337690639    -0.04934337690639     0.00765733073811
           BPM.16L8.B1          19480.44732    0.002478996330553                    0        1.00124180747                    0    0.001380847491425     0.05224711578723    -0.05224711578723   -0.001380847491425
           BPM.15L8.B1          19533.89881    0.002478433576451                    0       1.001241525043                    0   -0.002315820930879     0.04980316714267    -0.04980316714267    0.002315820930879
           BPM.14L8.B1          19587.35029     0.00248077827649                    0       1.001242701767                    0    0.004810119593229     0.04745263738083    -0.04745263738083   -0.004810119593229
           BPM.13L8.B1          19640.80177    0.002480959348003                    0       1.001242792641                    0   -0.004469550761423     0.05004198421516    -0.05004198421516    0.004469550761423
           BPM.12L8.B1          19694.25326    0.002479229251171                    0       1.001241924365                    0    0.005382555608245     0.05196418103334    -0.05196418103334   -0.005382555608245
           BPM.11L8.B1          19747.70474    0.002479921016267                    0       1.001242271538                    0   -0.004364715229392     0.04934517560232    -0.04934517560232    0.004364715229392
           BPM.10L8.B1          19799.54543    0.002480040722018                    0       1.001242331614                    0    -0.00320097591829     0.04759735440571    -0.04759735440571     0.00320097591829
            BPM.9L8.B1          19838.61242    0.002480041927525                    0       1.001242332219                    0    -0.02140408179871     0.04500541578298    -0.04500541578298     0.02140408179871
            BPM.8L8.B1          19879.07741     0.00248004267828                    0       1.001242332596                    0     -0.0353199599261     0.03843614902913    -0.03843614902913      0.0353199599261
            BPM.7L8.B1           19918.1454    0.002480040872144                    0       1.001242331689                    0    -0.04807105416891  -0.0004132264766357   0.0004132264766357     0.04807105416891
           BPMR.6L8.B1           19950.6144    0.002480040086503                    0       1.001242331295                    0    -0.04658665987499    -0.01055893904183     0.01055893904183     0.04658665987499
            BPM.5L8.B1           20011.0334    0.002480039852004                    0       1.001242331177                    0    -0.04949774972258    -0.00413490976588     0.00413490976588     0.04949774972258
          BPMYB.4L8.B1           20031.8004    0.002480040669589                    0       1.001242331588                    0    -0.05036783581086    0.005295710456299   -0.005295710456299     0.05036783581086
          BPMWB.4L8.B1           20056.1919    0.002480043004756                    0        1.00124233276                    0    -0.05215119654836   -0.002542629617579    0.002542629617579     0.05215119654836
          BPMSX.4L8.B1           20106.4249     0.00246070475392                    0       1.001232627694                    0    -0.04399976978873     0.02465480668233    -0.02465480668233     0.04399976978873
           BPMS.2L8.B1           20144.3364    0.002434085798846                    0       1.001219269206                    0    -0.04281809292148     0.02309250847208    -0.02309250847208     0.04281809292148
          BPMSW.1L8.B1           20154.2704    0.002434086073346                    0       1.001219269344                    0    -0.04346180706985     0.02103802201371    -0.02103802201371     0.04346180706985
          BPMSW.1R8.B1           20197.4604    0.002434087093318                    0       1.001219269855                    0    -0.04566039865457     0.02203636301182    -0.02203636301182     0.04566039865457
           BPMS.2R8.B1           20207.3944     0.00240799626964                    0       1.001206176925                    0    -0.04430478669976     0.02282324576247    -0.02282324576247     0.04430478669976
          BPMSX.4R8.B1           20245.3059    0.002388831008872                    0       1.001196559716                    0    -0.04363372184242     0.02199781809461    -0.02199781809461     0.04363372184242
          BPMWB.4R8.B1           20295.4629     0.00238882889052                    0       1.001196558653                    0    -0.04843482240274   -0.003976930204881    0.003976930204881     0.04843482240274
          BPMYB.4R8.B1           20319.9304    0.002388829649065                    0       1.001196559034                    0    -0.04888381986151    0.004966947725637   -0.004966947725637     0.04888381986151
          BPMYB.5R8.B1           20340.5074    0.002388830690219                    0       1.001196559556                    0    -0.04889487896243   -0.008820893826386    0.008820893826386     0.04889487896243
            BPM.6R8.B1           20424.6154    0.002388832190977                    0       1.001196560309                    0    -0.04634002938598    -0.01532756485999     0.01532756485999     0.04634002938598
          BPM_A.7R8.B1           20446.8554    0.002388831928982                    0       1.001196560178                    0    -0.04769882192119   -0.009483920583766    0.009483920583766     0.04769882192119
            BPM.8R8.B1          20488.29241    0.002388829763213                    0       1.001196559091                    0    -0.04622881798899     0.01388654933858    -0.01388654933858     0.04622881798899
            BPM.9R8.B1          20527.35742    0.002388830514125                    0       1.001196559468                    0    -0.03751420528506      0.0314757778402     -0.0314757778402     0.03751420528506
           BPM.10R8.B1          20567.82043    0.002388833155024                    0       1.001196560793                    0     -0.0495237148644   0.0007024229417284  -0.0007024229417284      0.0495237148644
           BPM.11R8.B1          20619.65914     0.00238885398388                    0       1.001196571245                    0    -0.04827798062491    0.005967750847926   -0.005967750847926     0.04827798062491
           BPM.12R8.B1          20674.38266    0.002388823791818                    0       1.001196556094                    0    -0.04821706595167    0.003414862325841   -0.003414862325841     0.04821706595167
           BPM.13R8.B1          20727.83117      0.0023885595642                    0       1.001196423506                    0    -0.04781997180955     0.01181469566539    -0.01181469566539     0.04781997180955
           BPM.14R8.B1          20781.27969    0.002388678488875                    0       1.001196483182                    0    -0.04929812013315    0.006142484137263   -0.006142484137263     0.04929812013315
           BPM.15R8.B1          20834.72821    0.002388581504872                    0       1.001196434516                    0    -0.04695318806623     0.01307795740219    -0.01307795740219     0.04695318806623
           BPM.16R8.B1          20888.17672    0.002388580978831                    0       1.001196434252                    0    -0.04803624508613    0.005261831621511   -0.005261831621511     0.04803624508613
           BPM.17R8.B1          20941.62524    0.002388845830818                    0       1.001196567154                    0    -0.04782763412271     0.01184107402709    -0.01184107402709     0.04782763412271
           BPM.18R8.B1          20995.07375    0.002388731352215                    0       1.001196509709                    0    -0.04927608904529    0.006146111116179   -0.006146111116179     0.04927608904529
           BPM.19R8.B1          21048.52227    0.002388826751554                    0        1.00119655758                    0    -0.04695207517957     0.01308391394456    -0.01308391394456     0.04695207517957
           BPM.20R8.B1          21101.97079    0.002388822722795                    0       1.001196555558                    0    -0.04804366838247    0.005289283455037   -0.005289283455037     0.04804366838247
           BPM.21R8.B1           21155.4193    0.002388559556282                    0       1.001196423502                    0    -0.04781943836856     0.01181422576495    -0.01181422576495     0.04781943836856
           BPM.22R8.B1          21208.86782    0.002388678567773                    0       1.001196483221                    0    -0.04929855714913    0.006141522308806   -0.006141522308806     0.04929855714913
           BPM.23R8.B1          21262.31633    0.002388581458405                    0       1.001196434492                    0     -0.0469538149551     0.01307805110916    -0.01307805110916      0.0469538149551
           BPM.24R8.B1          21315.76485    0.002388581026032                    0       1.001196434275                    0    -0.04803589291512    0.005262125522044   -0.005262125522044     0.04803589291512
           BPM.25R8.B1          21369.21337     0.00238884577679                    0       1.001196567126                    0    -0.04782718185671      0.0118402849372     -0.0118402849372     0.04782718185671
           BPM.26R8.B1          21422.66188    0.002388731215649                    0        1.00119650964                    0    -0.04927652399842    0.006145135699047   -0.006145135699047     0.04927652399842
           BPM.27R8.B1           21476.1104    0.002388826816622                    0       1.001196557612                    0    -0.04695270965357     0.01308402714298    -0.01308402714298     0.04695270965357
           BPM.28R8.B1          21529.55891    0.002388822671225                    0       1.001196555532                    0    -0.04804330120733    0.005289588343504   -0.005289588343504     0.04804330120733
           BPM.29R8.B1          21583.00743     0.00238855958382                    0       1.001196423516                    0    -0.04781897958593     0.01181343973412    -0.01181343973412     0.04781897958593
           BPM.30R8.B1          21636.45594    0.002388615560008                    0       1.001196451604                    0    -0.04929842035563    0.006132974813204   -0.006132974813204     0.04929842035563
           BPM.31R8.B1          21689.90446    0.002388491178937                    0        1.00119638919                    0    -0.04695800615319     0.01307579814952    -0.01307579814952     0.04695800615319
           BPM.32R8.B1          21743.35298    0.002388490811847                    0       1.001196389006                    0    -0.04803495125241    0.005268840793356   -0.005268840793356     0.04803495125241
           BPM.33R8.B1          21796.80149    0.002388755515134                    0       1.001196521833                    0    -0.04782168070418     0.01183978683896    -0.01183978683896     0.04782168070418
           BPM.34R8.B1          21850.25001     0.00238870407163                    0       1.001196496019                    0     -0.0492763382619     0.00614353160206    -0.00614353160206      0.0492763382619
           BPM.33L1.B1          21903.69852    0.002388826845992                    0       1.001196557627                    0    -0.04695327984168     0.01308441054768    -0.01308441054768     0.04695327984168
           BPM.32L1.B1          21957.14704    0.002388796393786                    0       1.001196542346                    0    -0.04804261295206    0.005287876596203   -0.005287876596203     0.04804261295206
           BPM.31L1.B1          22010.59556    0.002388522589724                    0       1.001196404952                    0    -0.04782004819469     0.01181099067021    -0.01181099067021     0.04782004819469
           BPM.30L1.B1          22064.04407    0.002388641608577                    0       1.001196464675                    0    -0.04929963454435    0.006138611563208   -0.006138611563208     0.04929963454435
           BPM.29L1.B1          22117.49259    0.002388544352147                    0       1.001196415872                    0    -0.04695368512391     0.01307655112544    -0.01307655112544     0.04695368512391
           BPM.28L1.B1           22170.9411    0.002388570377259                    0       1.001196428932                    0    -0.04803486291825    0.005263163255414   -0.005263163255414     0.04803486291825
           BPM.27L1.B1          22224.38962    0.002388845755339                    0       1.001196567116                    0    -0.04782600965668     0.01183965272871    -0.01183965272871     0.04782600965668
           BPM.26L1.B1          22277.83814     0.00238873129201                    0       1.001196509678                    0    -0.04927729182816    0.006144149362067   -0.006144149362067     0.04927729182816
           BPM.25L1.B1          22331.28665    0.002388826980915                    0       1.001196557695                    0    -0.04695380781115     0.01308497463067    -0.01308497463067     0.04695380781115
           BPM.24L1.B1          22384.73517    0.002388822711675                    0       1.001196555552                    0    -0.04804248460461    0.005290880127826   -0.005290880127826     0.04804248460461
           BPM.23L1.B1          22438.18368    0.002388559662109                    0       1.001196423555                    0    -0.04781780465192     0.01181281292385    -0.01181281292385     0.04781780465192
           BPM.22L1.B1           22491.6322    0.002388678719644                    0       1.001196483298                    0    -0.04929977122431    0.006139597151948   -0.006139597151948     0.04929977122431
           BPM.21L1.B1          22545.08071    0.002388581352435                    0       1.001196434439                    0    -0.04695557323548     0.01307896213098    -0.01307896213098     0.04695557323548
           BPM.20L1.B1          22598.52923     0.00238858107087                    0       1.001196434298                    0    -0.04803474254853    0.005263686683084   -0.005263686683084     0.04803474254853
           BPM.19L1.B1          22651.97775    0.002388845734678                    0       1.001196567105                    0    -0.04782548471702     0.01183913334123    -0.01183913334123     0.04782548471702
           BPM.18L1.B1          22705.42626    0.002388731182265                    0       1.001196509623                    0    -0.04927769325507    0.006143448754725   -0.006143448754725     0.04927769325507
           BPM.17L1.B1          22758.87478    0.002388827058025                    0       1.001196557733                    0    -0.04695440613271     0.01308523691616    -0.01308523691616     0.04695440613271
           BPM.16L1.B1          22812.32329    0.002388822767997                    0       1.001196555581                    0    -0.04804209244672    0.005291428944661   -0.005291428944661     0.04804209244672
           BPM.15L1.B1          22865.77181     0.00238855974958                    0       1.001196423599                    0    -0.04781721106591     0.01181256511743    -0.01181256511743     0.04781721106591
           BPM.14L1.B1          22919.22033    0.002388678736288                    0       1.001196483306                    0    -0.04930014334205    0.006139184475275   -0.006139184475275     0.04930014334205
           BPM.13L1.B1          22972.66884    0.002388581723673                    0       1.001196434625                    0    -0.04695609566359     0.01307951758838    -0.01307951758838     0.04695609566359
           BPM.12L1.B1          23026.11736    0.002388566113853                    0       1.001196426792                    0    -0.04748625355924    0.008893997465153   -0.008893997465153     0.04748625355924
           BPM.11L1.B1          23079.56587    0.002389018830013                    0       1.001196653964                    0    -0.04535003934569     0.01918029769257    -0.01918029769257     0.04535003934569
           BPM.10L1.B1          23132.34658    0.002388979345366                    0       1.001196634151                    0    -0.04805886109446     0.01259343153749    -0.01259343153749     0.04805886109446
            BPM.9L1.B1           23171.4116    0.002388978633436                    0       1.001196633793                    0    -0.04692446162618     0.01364065602563    -0.01364065602563     0.04692446162618
            BPM.8L1.B1          23211.87461    0.002388975739876                    0       1.001196632342                    0    -0.04824864415339   -0.006837139406508    0.006837139406508     0.04824864415339
           BPMR.7L1.B1          23250.94062    0.002388977753862                    0       1.001196633352                    0    -0.04032580022877     0.02860643077238    -0.02860643077238     0.04032580022877
            BPM.6L1.B1          23294.12462    0.002388978968016                    0       1.001196633961                    0    -0.04546397534872     0.02018692599671    -0.02018692599671     0.04546397534872
           BPMR.5L1.B1          23326.02462    0.002388979473952                    0       1.001196634215                    0    -0.04654383419871     0.01701713017427    -0.01701713017427     0.04654383419871
          BPMYA.4L1.B1          23347.14262    0.002388978691649                    0       1.001196633823                    0    -0.04632264144303      0.0170952126893     -0.0170952126893     0.04632264144303
          BPMWB.4L1.B1          23368.27512    0.002388978354522                    0       1.001196633654                    0    -0.04329551284671     0.02341430133518    -0.02341430133518     0.04329551284671
          BPMSY.4L1.B1          23461.05512    0.002442852775661                    0       1.001223668777                    0    -0.04054793569142     0.02839319032849    -0.02839319032849     0.04054793569142
           BPMS.2L1.B1          23487.84062    0.002480841779997                    0       1.001242733638                    0    -0.03712183522668     0.03347082130233    -0.03347082130233     0.03712183522668
         BPMWF.A1L1.B1          23497.63062    0.002480924205847                    0       1.001242775005                    0     -0.0356285801921     0.03448435484452    -0.03448435484452      0.0356285801921
          BPMSW.1L1.B1          23497.79062    0.002480844535107                    0        1.00124273502                    0    -0.03562301656106     0.03447387871367    -0.03447387871367     0.03562301656106
          BPMSW.1R1.B1          23540.93362    0.002480903328987                    0       1.001242764527                    0    -0.03837784555993     0.03458706177489    -0.03458706177489     0.03837784555993
         BPMWF.A1R1.B1          23541.09362    0.002480849298645                    0       1.001242737411                    0    -0.03837039554948     0.03459348773461    -0.03459348773461     0.03837039554948
           BPMS.2R1.B1          23550.89862    0.002505003295561                    0       1.001254859711                    0    -0.03923861637365     0.03449596964298    -0.03449596964298     0.03923861637365
          BPMSY.4R1.B1          23577.68412    0.002539181616496                    0       1.001272013727                    0    -0.04126459931707     0.03227013173939    -0.03227013173939     0.04126459931707
          BPMWB.4R1.B1          23670.46412    0.002539182857111                    0        1.00127201435                    0    -0.04075403654399     0.02567781136423    -0.02567781136423     0.04075403654399
          BPMYA.4R1.B1          23691.59662    0.002539181432286                    0       1.001272013634                    0    -0.04411833471674     0.01828977150784    -0.01828977150784     0.04411833471674
            BPM.5R1.B1          23719.00462    0.002539182581741                    0       1.001272014211                    0    -0.04399440183154      0.0190396673238     -0.0190396673238     0.04399440183154
         BPMSA.A6R1.B1          23736.98012    0.002539182855372                    0       1.001272014349                    0    -0.04348907964322      0.0208679166593     -0.0208679166593     0.04348907964322
           BPMR.6R1.B1          23750.90462    0.002539183547139                    0       1.001272014696                    0    -0.04491003997516     0.01895855644993    -0.01895855644993     0.04491003997516
          BPMSX.7R1.B1          23757.12012    0.002539183468878                    0       1.001272014657                    0     -0.0454812334647     0.01830641596228    -0.01830641596228      0.0454812334647
          BPM_A.7R1.B1          23778.62862    0.002539183885881                    0       1.001272014866                    0    -0.04403805289864     0.02344087047838    -0.02344087047838     0.04403805289864
            BPM.8R1.B1          23820.06761    0.002539184233673                    0        1.00127201504                    0    -0.05009407888652     0.01838327678556    -0.01838327678556     0.05009407888652
            BPM.9R1.B1           23859.1346    0.002539181334175                    0       1.001272013585                    0    -0.04866813857755    0.002416026414424   -0.002416026414424     0.04866813857755
           BPM.10R1.B1          23899.59958    0.002539182605481                    0       1.001272014223                    0    -0.04291470362466     0.02138628166033    -0.02138628166033     0.04291470362466
           BPM.11R1.B1          23952.38227    0.002539026494462                    0        1.00127193587                    0    -0.05133880583972    0.009520105596626   -0.009520105596626     0.05133880583972
           BPM.12R1.B1          24007.10876    0.002539157443275                    0       1.001272001594                    0     -0.0501367162893     0.01760591064865    -0.01760591064865      0.0501367162893
           BPM.13R1.B1          24060.56024    0.002539144402655                    0       1.001271995049                    0    -0.04782683514866     0.01055232096496    -0.01055232096496     0.04782683514866
           BPM.14R1.B1          24114.01173    0.002538718924932                    0       1.001271781497                    0    -0.04619798735046     0.01335681629782    -0.01335681629782     0.04619798735046
           BPM.15R1.B1          24167.46321    0.002538880856176                    0       1.001271862772                    0    -0.05193069292362    0.006537338877835   -0.006537338877835     0.05193069292362
           BPM.16R1.B1          24220.91469    0.002538738509442                    0       1.001271791327                    0    -0.05017477183413     0.01747325366254    -0.01747325366254     0.05017477183413
           BPM.17R1.B1          24274.36618    0.002538746984866                    0       1.001271795581                    0    -0.04781980284584     0.01051707603851    -0.01051707603851     0.04781980284584
           BPM.18R1.B1          24327.81766    0.002539174145444                    0       1.001272009977                    0    -0.04620789453097     0.01338422854421    -0.01338422854421     0.04620789453097
           BPM.19R1.B1          24381.26915    0.002539016639252                    0       1.001271930923                    0    -0.05190464753045    0.006542847725138   -0.006542847725138     0.05190464753045
           BPM.20R1.B1          24434.72063    0.002539157479015                    0       1.001272001612                    0    -0.05017422472117     0.01748067210587    -0.01748067210587     0.05017422472117
           BPM.21R1.B1          24488.17211    0.002539144425635                    0        1.00127199506                    0    -0.04782687348417     0.01055183325416    -0.01055183325416     0.04782687348417
           BPM.22R1.B1           24541.6236    0.002538718919498                    0       1.001271781495                    0    -0.04619815798988     0.01335636775153    -0.01335636775153     0.04619815798988
           BPM.23R1.B1          24595.07508    0.002538880872284                    0        1.00127186278                    0    -0.05193082342767    0.006536830175633   -0.006536830175633     0.05193082342767
           BPM.24R1.B1          24648.52657    0.002538738544786                    0       1.001271791345                    0    -0.05017492162859     0.01747272529543    -0.01747272529543     0.05017492162859
           BPM.25R1.B1          24701.97805    0.002538747000404                    0       1.001271795589                    0    -0.04781985098037      0.0105166313859     -0.0105166313859     0.04781985098037
           BPM.26R1.B1          24755.42954    0.002539174128574                    0       1.001272009969                    0    -0.04620804761251     0.01338379993586    -0.01338379993586     0.04620804761251
           BPM.27R1.B1          24808.88102     0.00253901669444                    0       1.001271930951                    0    -0.05190476185572    0.006542328115334   -0.006542328115334     0.05190476185572
           BPM.28R1.B1           24862.3325    0.002539157468031                    0       1.001272001607                    0    -0.05017438855798      0.0174801336086     -0.0174801336086     0.05017438855798
           BPM.29R1.B1          24915.78399    0.002539117535541                    0       1.001271981564                    0    -0.04782672597005     0.01054866232099    -0.01054866232099     0.04782672597005
           BPM.30R1.B1          24969.23547    0.002538680942233                    0       1.001271762433                    0    -0.04619934890674     0.01335555674334    -0.01335555674334     0.04619934890674
           BPM.31R1.B1          25022.68696    0.002538842876997                    0        1.00127184371                    0    -0.05193031590208    0.006539676828295   -0.006539676828295     0.05193031590208
           BPM.32R1.B1          25076.13844    0.002538700564645                    0       1.001271772282                    0    -0.05017302778367     0.01747297026526    -0.01747297026526     0.05017302778367
           BPM.33R1.B1          25129.58992    0.002538735944478                    0        1.00127179004                    0    -0.04781968692628     0.01051598748987    -0.01051598748987     0.04781968692628
           BPM.34R1.B1          25183.04141    0.002539174158376                    0       1.001272009984                    0     -0.0462080469854     0.01338379329927    -0.01338379329927      0.0462080469854
           BPM.33L2.B1          25236.49289    0.002539134592572                    0       1.001271990125                    0     -0.0519053213102    0.006551612433097   -0.006551612433097      0.0519053213102
           BPM.32L2.B1          25289.94438    0.002539309992836                    0        1.00127207816                    0    -0.05017111791447     0.01748061391625    -0.01748061391625     0.05017111791447
           BPM.31L2.B1          25343.39586    0.002539296926194                    0       1.001272071602                    0    -0.04782873821692     0.01053691821823    -0.01053691821823     0.04782873821692
           BPM.30L2.B1          25396.84734    0.002538871486298                    0       1.001271858069                    0    -0.04620566851145      0.0133518330332     -0.0133518330332     0.04620566851145
           BPM.29L2.B1          25450.29883    0.002538915651138                    0       1.001271880236                    0    -0.05193150429784    0.006537679763515   -0.006537679763515     0.05193150429784
           BPM.28L2.B1          25503.75031    0.002538738650653                    0       1.001271791398                    0    -0.05017488298059     0.01747287778601    -0.01747287778601     0.05017488298059
           BPM.27L2.B1           25557.2018    0.002538747131236                    0       1.001271795654                    0    -0.04781983472221     0.01051681046151    -0.01051681046151     0.04781983472221
           BPM.26L2.B1          25610.65328    0.002539174254433                    0       1.001272010032                    0      -0.046207984706     0.01338397510858    -0.01338397510858       0.046207984706
           BPM.25L2.B1          25664.10477    0.002539016857371                    0       1.001271931033                    0    -0.05190472360047    0.006542488361775   -0.006542488361775     0.05190472360047
           BPM.24L2.B1          25717.55625    0.002539157551796                    0       1.001272001649                    0    -0.05017434933303     0.01748028448179    -0.01748028448179     0.05017434933303
           BPM.23L2.B1          25771.00773    0.002539144527642                    0       1.001271995112                    0    -0.04782692028025     0.01055158704312    -0.01055158704312     0.04782692028025
           BPM.22L2.B1          25824.45922    0.002538719002631                    0       1.001271781536                    0    -0.04619823035629     0.01335613455497    -0.01335613455497     0.04619823035629
